project;hash;msg;relevance
ethereum/ethereum-org-website;d4370f2b8c2eae1bfb0912b48e10f5a1cf6e012b;add nic carter article on bitcoin energy;0
ethereum/ethereum-org-website;be72619b6e79958a806f7709f6bef6c48923f37c;"Merge pull request #8403 from Harshil-Gupta/patch-1

Fix incorrect spelling of 'YouTube' on energy consumption page";0
ethereum/ethereum-org-website;dbf10ccaad69f102feda37316319fc944682ff7d;"Update src/content/energy-consumption/index.md

Co-authored-by: Paul Wackerow <54227730+wackerow@users.noreply.github.com>";0
ethereum/ethereum-org-website;898c4ca33620c467d71bf72e18e0dbeb848f60b1;"Update src/content/energy-consumption/index.md

Co-authored-by: Paul Wackerow <54227730+wackerow@users.noreply.github.com>";0
ethereum/ethereum-org-website;6fae6ff14bd0184877222cc4fd7c686afb31e2fc;Merge branch 'dev' into jc-energy-updates;0
ethereum/ethereum-org-website;2e0e6135b48c9ec518cd62504f8275c329ea6161;"Merge pull request #8376 from ethereum/jc-energy-updates

update energy consumption page";0
ethereum/ethereum-org-website;609983cf646e0ecc0d0f25ae555b62b7cd316096;"Merge pull request #8472 from ethereum/minimalsm-patch-5

Wording improvement on energy consumption page";0
ethereum/ethereum-org-website;37a73adc68f1201aa06996ab30fe048dfac03334;link out to energy consumption page;0
ethereum/ethereum-org-website;b53228a248ae77276f2300ec10ec970edc3e1368;"Merge pull request #8672 from ethereum/update-nft-page

nft page: link out to energy consumption page";0
ethereum/ethereum-org-website;dd08c56985d0ebe0d3e65a44e3401ed8a3470a1b;"Link to Startup Jobs' collection of Ethereum jobs

Helps find Solidity engineers find a job at Ethereum-powered startups";0
ethereum/ethereum-org-website;3e8fc0820d2cfd450b6a4671631a4793414eda0f;fix unit in energy chart;0
ethereum/ethereum-org-website;c8ebaa468bb8ab48e24737e8de878831d5efa165;"Merge pull request #8770 from ethereum/jc-fix-energy-chart

fix unit in energy chart";0
ethereum/ethereum-org-website;803ae8180c2aa43c09dc4c893c2c228a803daa0e;setup energy consumption chart labels for translation;0
ethereum/ethereum-org-website;5c9f7eab4d204fbf34c803787142ec56cacf7881;"Merge pull request #9085 from ethereum/setupEnergyConsumptionChartTranslation

setup energy consumption chart labels for translation";0
ethereum/ethereum-org-website;e9eeddcb37af02ef168061048a4b06e2577c4ab3;"Merge pull request #8889 from hursittarcan/typo-fix

Fix typo in index.md [Ethereum's energy expenditure]";0
ethereum/ethereum-org-website;287950eb5ec067eabcc334173287885801720bca;Correct localisation of energy consumption values;0
ethereum/ethereum-org-website;ede1b09a7247a612e35609e2105612dc19070a7f;Update src/content/translations/de/energy-consumption/index.md;0
ethereum/ethereum-org-website;70bbfac3549a3dcdad5f6857b5fd3639ec8459cd;"Merge pull request #9285 from hursittarcan/patch-22

Remove blanks in paragraph - Energy Consumption";0
ethereum/ethereum-org-website;7dd79fb798247f82fac123aecb83a7bdcb979c9f;"Merge pull request #9290 from michaelsproul/commas-vs-dots

Correct localisation of energy consumption values";0
ethereum/ethereum-org-website;77617fd2386197f4bfe8e5db055b06b26e051d43;"Merge pull request #9368 from MrJithil/fix-typo-in-energy-consumption-description

fix typo in energy consumption";0
ethereum/ethereum-org-website;725e11e3354496636a103fa2f79a67719a5788b8;"Merge pull request #9682 from ethereum/fixStakingEnergyCopy

Fix energy consumption copy on staking homepage";0
ethereum/ethereum-org-website;4db1b94936abee13cc4bd18b3e9d118d5c272e50;"Merge pull request #9847 from ethereum/fix-energy-consumption-translation

Fix energy consumption chart translations";0
ethereum/ethereum-org-website;48055e93695d215dc9fbbaf0e1e5ecff71c0ac5a;"Merge pull request #9848 from ethereum/refactor-energy-cons-chart

Refactor energy consumption chart";0
ethereum/ethereum-org-website;95811249444227810a99ddcb8373fd664d907875;update energy page w new data;0
ethereum/ethereum-org-website;4947678554298532d2a560b8e730c38fbcc74846;update energy page;0
ethereum/ethereum-org-website;2be33b3a9449bc5a2e93f6e40a2f39b2aa18716c;"Merge pull request #10120 from ethereum/update-energy-page

Update energy consumption page";0
ethereum/ethereum-org-website;d88ab55c36663936927bec9d0dfb5510a16f12e6;Remove YT stats from energy quiz;0
ethereum/ethereum-org-website;9dc1dbdcbfd221b4c668579e03826e29297d3e54;"Merge pull request #10384 from ethereum/updateYouTubeQuestion

Update energy consumption quiz question";0
ethereum/ethereum-org-website;21a7521730d8c60a83f3bcb6ba44624a174d2cbe;add translations for airBnb in EnergyConsumptionChart.tsx;0
ethereum/ethereum-org-website;2dbc273da558b157b2731f6f83d82a44f052d475;Fix typo in energy-consumption;0
appveyor/website;9c748de032b6937e1727c23dd920d3874e1a2c87;"Update build-configuration.md

This change demostrates how you can include a multi-line PowerShell script *inside* an event (in order that other Powershell / CMD lines could be used before / after it).  I noticed that the extra line breaks appeared to be required in my own usage and so have documented it as such.  

For what it's worth I've had problems using the multi-line PowerShell script covering an entire event that is already documented.  As a result I simply don't use that method now that I know there is this alternate approach.";0
appveyor/website;47be83d7a223b1c7a7ff6d88a2163ec695f85c6b;Allow downloading PowerShell scripts;0
appveyor/website;d7830d625b7f6368dab3b26d8ab3c98a11dba6b0;Azure PowerShell updated;0
appveyor/website;6a2e23eca32f38e09303e1f3ac8cbf5dd7ace2d4;"Add web.config.

* redirect http to https
* set cache-control to 1 year for /assets/
* add default charset utf-8 for html, css, js, json and xml.
* redirect old blog posts
* add X-Frame-Options, X-XSS-Protection, X-Content-Type-Options
* add HSTS (without subdomains since help subdomain doesn't have SSL)
* specify 1 hour for HTML files cache
* remove ETag
* remove excessive headers X-Powered-By, X-AspNet-Version and Server";0
appveyor/website;6e387ac0f991b7fbd8aa2357f0e277f1bf57634c;"Merge pull request #188 from Malyngo/patch-1

The Powershell artifact download sample will fail with the Content-type set";0
appveyor/website;fe074b527abba67dccf6541e841c2de5d6a77035;"Add additional example for UpdateBuild

This shows a working PowerShell example to cast the Git date to a format that PowerShell's Get-Date can handle.";0
appveyor/website;5cd4cb025f0b731e6afd15da6c581e38f7a06375;"Merge pull request #287 from appveyor/IlyaFinkelshteyn-patch-1

Better PowerShell script block documentation";0
appveyor/website;a3841da2783d5f532e35d88a0d16e6fca19fe7f8;"Add docs on scripts and interpreters
Add information on accessing variables in the two script engines. PowerShell is especially sneaky because it requires `$env:MY_VARIABLE`, and not `$MY_VARIABLE`.";0
appveyor/website;e23b873c8429bf77414e76b86f05422fe0ec0aa4;"Amend CodeCov upload script  (#386)

* Fix out of date link to RES

* Amend CodeCov upload script

This now relies on Bash and Powershell, which exist on the AppVeyor machine image and will be present on virtually all developer machines. This should make it easier to replicate the build locally, as there is no need to install python or the codedov pythong package.

* Fix linter warnings";0
appveyor/website;bfe7295a5b05cc0f454e2d4c5d384e4ea5421102;"Merge pull request #419 from alexbestul/patch-1

Fix error in PowerShell script example";0
appveyor/website;d873da0b82c72ab1ab436d3fdc7e801435bc8f4d;"Update PowerShell Core version available Ubuntu image from 6.0.1 to 6.0.2

See [here](https://ci.appveyor.com/project/PowerShell/psscriptanalyzer/build/1.0.2405/job/hw222xh15xswspit) for a build that shows that PowerShell Core has already been updated to version 6.0.2.";0
appveyor/website;f566d64f1e1c1029d4572f8644f32ff5891fd87a;"Merge pull request #436 from bergmeister/patch-2

Update PowerShell Core version available Ubuntu image from 6.0.1 to 6.0.2";0
appveyor/website;80deded565f558a91c911995c313074bfcf9e403;Add note about npm errors when using powershell (#458);0
appveyor/website;51e99cf4d28fcef0450b02a8a5ca4c5172aa3193;"Updated Sample Powershell code to paste-able Powershell code (#517)

I attempted to use the example in my shell, but I could not paste it in. It was not valid. This change is simpler for scripting, hacking or experimenting";0
appveyor/website;39322f90065a793108f924b1866c7a5d2fc5727c;"Windows images update on September 16, 2018 (#531)

* Windows images update on September 16, 2018

* PowerShell Core 6.1

* PowerShellGet 2.0.0";0
appveyor/website;b08f192d08afbe9743116b89ef9e1e1f11f5ca42;"Update Ubuntu images 2019-01-16

This images update mainly fixes LANG variable issue
https://help.appveyor.com/discussions/problems/18853-problem-with-powershell-core-611-in-ubuntu-and-ubuntu1804-images";0
appveyor/website;ef5411862cc0b30d0b05f74b89c2985259086a62;"change keys format if needed (#799)

ssh-kengen -t generates ssh format keys on windows:
``ssh
-----BEGIN OPENSSH PRIVATE KEY-----
keyss.....
-----END OPENSSH PRIVATE KEY-----
```
the powers shell script should change accordingly";0
outreachy/website;7a688b4e64b3dc2e3037c30d9392a467ce7fc07b;"Initial application: Attempt to clarify instructions on contractor questions

The form is still a mess. The verbose name and help text mention ""hours
spent contacting"" not ""hours per week"". The form promises that you'll be
able to provide actual hours on the next part of the form. That's not
true, I think? There's no additional form after this, unless it's the
volunteer time commitments section.

So the models still need work for this section. TODO:
 - add a description field so people can say what kind of contracting or
   consulting they do
 - remove unhelpful field help text that contradicts the instructions I
   just wrote

I could expand the form processing loop and over-write the verbose name
and help text. But I'm running out of energy and time. It's good enough,
sorry applicants...";0
gitpod-io/website;181aeeae66ad0ddf40bf6dc5b63f9033b0fa346d;"update /pricing & /self-hosted. (#1329)

* wip: update the pricing.

* update the plans.

* add the used by section.

* add the empower creative minds section.

* fix the build.

* refactor.

* bump the usage numbers.

* fix the build.

* fix the headline order.

* [security]: adjust the spacing above the button.

* update the callout contents for the self-hosted page.

* Create the question mark popovers for the Pricing Cards. fixes #176

* tooltip adjustments for mobile.

* fix the bug on mobile.

* add the features table to the self-hosted page.

* fix the logos section.

* update the tooltips text.

* [pricing]: add the features table.

* small updates.

* use the correct link paths.

* [self-hosted]: remove the Used by section.

* small fixes and updates.

* small fixes and updates.

* update the title as per the specs.";0
reactjs/react.dev;ea373428b5823b72c4b51cba38f8e832146247aa;"Introduce search

Powered by the awesome Algolia :)";0
reactjs/react.dev;13810fdb954ebabbfd847f66f4a529c28772adfd;"Fix grammar typo in Design Principles docs (#9324)

features ? feature
> There is nothing ""bad"" about using state or lifecycle hooks in components. Like any powerful feature**s**, they should be used in moderation, but we have no intention to remove them.

I can’t explain the exact grammatical principle this violates, but it sounds wrong to my native English ears that “feature” is plural here. Another way to check if the grammar sounds right is to change the order of the clauses: ”They should be used in moderation, like any powerful feature“ sounds right, whereas “They should be used in moderation, like any powerful features” does not.";0
reactjs/react.dev;2923dcb11718b44dfa48e5ac3c4655bc288b31b2;"Merge pull request #287 from djpowers/patch-1

Add missing variable in AJAX FAQ example";0
reactjs/react.dev;97a6e586206d7cd3be774047a968268ffba4410c;"Update examples.md

Added two additional react-powered projects.";0
reactjs/react.dev;5e437a10ed4e89cd5eaf990ce4f43e0857592b53;"Change tabIndex to match the types (string to number) (#3409)

Co-authored-by: Edward Baggott <edward.baggott@shellenergy.co.uk>";0
cert-manager/website;8aa74928e7c3eb343a57e1a8c9224d64e1014732;"Add powered by logo

Signed-off-by: Maartje Eyskens <maartje@eyskens.me>";0
cert-manager/website;07d929897015435e91cd72e50f9cee53e32b7a33;"Add link to ACME DNS01 webhook for PowerDNS

Signed-off-by: Zachary Seguin <zachary@zacharyseguin.ca>
Signed-off-by: Ashley Davis <ashley.davis@jetstack.io>";0
cert-manager/website;1536d40c3a7dc69b079badfa4c4231b774e9c551;"Merge pull request #1185 from SgtCoDFish/pdns

Add link to ACME DNS01 webhook for PowerDNS";0
